2025-12-20 19:10:08.106 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:10:08.137 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:10:08.157 | $GPGSV,0,1,00
2025-12-20 19:10:08.178 | $BDGSV,0,1,00
2025-12-20 19:10:08.209 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:10:08.219 | $GNZDA,,,,,,
2025-12-20 19:10:09.078 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:10:09.109 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:10:09.140 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:10:09.160 | $GPGSV,0,1,00
2025-12-20 19:10:09.181 | $BDGSV,0,1,00
2025-12-20 19:10:09.201 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:10:09.222 | $GNZDA,,,,,,
2025-12-20 19:10:10.074 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:10:10.105 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:10:10.146 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:10:10.157 | $GPGSV,0,1,00
2025-12-20 19:10:10.178 | $BDGSV,0,1,00
2025-12-20 19:10:10.208 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:10:10.219 | $GNZDA,,,,,,
2025-12-20 19:10:11.072 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:10:11.103 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:10:11.144 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:10:11.155 | $GPGSV,0,1,00
2025-12-20 19:10:11.176 | $BDGSV,0,1,00
2025-12-20 19:10:11.206 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:10:11.227 | $GNZDA,,,,,,
2025-12-20 19:10:12.078 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:10:12.109 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:10:12.140 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:10:12.160 | $GPGSV,0,1,00
2025-12-20 19:10:12.181 | $BDGSV,0,1,00
2025-12-20 19:10:12.201 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:10:12.222 | $GNZDA,,,,,,
2025-12-20 19:10:13.074 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:10:13.105 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:10:13.136 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:10:13.156 | $GPGSV,0,1,00
2025-12-20 19:10:13.177 | $BDGSV,0,1,00
2025-12-20 19:10:13.208 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:10:13.218 | $GNZDA,,,,,,
2025-12-20 19:10:14.070 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:10:14.111 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:10:14.142 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:10:14.162 | $GPGSV,0,1,00
2025-12-20 19:10:14.183 | $BDGSV,0,1,00
2025-12-20 19:10:14.203 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:10:14.224 | $GNZDA,,,,,,
2025-12-20 19:10:15.076 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:10:15.107 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:10:15.138 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:10:15.158 | $GPGSV,0,1,00
2025-12-20 19:10:15.179 | $BDGSV,0,1,00
2025-12-20 19:10:15.200 | $GNRMC,,V,,,,,,,,,,N
2025-12-20 19:10:15.220 | $GNZDA,,,,,,
2025-12-20 19:10:16.072 | $GNGGA,,,,,,0,00,,,M,,M,,
2025-12-20 19:10:16.103 | $GPGSA,A,1,,,,,,,,,,,,,,,,1
2025-12-20 19:10:16.144 | $BDGSA,A,1,,,,,,,,,,,,,,,,4
2025-12-20 19:10:16.154 | $GPGSV,0,1,00
2025-12-20 19:10:16.175 | $BDGSV,0,1,00
2025-12-20 19:10:16.206 | $GNRMC,,V,,,,,,,,,,N
